,name,averageRating
8430,Eager Beaver,4.0
3262,Lemosa,4.0
3265,Alien Rainbow Cookies,4.0
3269,Motor City,4.0
3271,Sister City,4.0
5590,Butch,4.0
5594,Wipeout Express,4.0
4817,Summer Shindig,4.0
4471,Sun Maiden,4.0
7181,Foxxhole,4.0
7183,Sweet Mandarine Zkittlez F1 (Fast Version),4.0
7187,Natural Gas,4.0
839,Candy Chem,4.0
4779,Rigger Kush,4.0
2480,Zawtlatti,4.0
6917,Orange Pound Cake,4.0
6928,Don's Ghost,4.0
6929,This Ain't Trash,4.0
3972,Moxy,4.0
3469,L.A. Sorbet,4.0
1946,London Marker,4.0
1619,Yellow Snow,4.0
5282,Lemon Diesel Gorilla,4.0
1959,Cherry Wu,4.0
8163,Geezy,4.0
225,Pynk Mynk,4.0
3440,Pebble Pie,4.0
3092,Dream Candy,4.0
5313,Cherry Pie x Z x Biscotti,4.0
1604,Zanana,4.0
1613,Mamba Negra,4.0
1615,Gold Member,4.0
7569,Washington Glue,4.0
5286,Lemon Tree Punch,4.0
5336,Mellow Kitty,4.0
5864,Kapricorn OG,4.0
5866,Savage Hulk,4.0
5867,Hot Tamales,4.0
5874,Apple Burst,4.0
4469,Sno Gee,4.0
1918,White Funk,4.0
8202,Chem Fire,4.0
8189,Key Lime Thai,4.0
5854,Cherry Kineapple,4.0
5321,Blueberry Gum,4.0
1937,840,4.0
7572,Damn Sour,4.0
1642,Rum Runner,4.0
969,Marionberry Pie,4.0
7578,Spirit In The Sky,4.0
3945,Spice,4.0
2259,Plum Cake,4.0
2584,Holy Shiz,4.0
6481,C-Note,4.0
5877,Buddha's Delight,4.0
5878,Black Label,4.0
8309,Mezcal,4.0
5532,Keystone Banana,4.0
184,Fudgesicle,4.0
1656,2 Face,4.0
5823,Newton’s Lemon,4.0
5824,Good Day,4.0
5413,Motown Lockdown,4.0
977,Strawberry Pop,4.0
979,Dr. Quantum,4.0
858,GTO,4.0
5533,Zeltzer,4.0
5641,Blue Rocket,4.0
5645,Cocoa Bomba,4.0
5360,Gorilla Kush,4.0
1913,Celebration Cake,4.0
1917,Cookie Crash,4.0
7001,Geriza,4.0
7002,Flame N Hotz,4.0
8121,Chicago Typewriter,4.0
6978,Ginger Mints,4.0
5646,Candy Queen,4.0
8240,Vanilla Bean,4.0
960,Cherry Blossom Kush,4.0
2500,Too Cool,4.0
2508,Ice Cream Banana,4.0
2515,Sweet Dosi,4.0
882,Cherry Pavlova,4.0
7134,Pink Zugar,4.0
4270,Sour Cake,4.0
5448,Sky Pilot,4.0
1722,Fly,4.0
4793,Live Long and Prosper,4.0
7006,Jack Widow,4.0
934,D-Z-D,4.0
2261,Grape LA,4.0
4401,Blue Skies,4.0
169,Hawaiian Delight,4.0
8246,Monster Cake,4.0
2778,Sweet Tea Cookies,4.0
5777,Martian OG,4.0
5403,Melted Scoopz,4.0
8256,Actual Pain,4.0
156,Bubonic Chronic,4.0
7553,Apricot Stomper,4.0
7119,Strawberry Float,4.0
870,GS Juice,4.0
2565,Cherimoya,4.0
6985,Strawberry Smiggles,4.0
8280,Honduras,4.0
8287,Pink Marshmallow,4.0
138,Humpty XIII,4.0
3366,Mango Habanero,4.0
3373,Ms. Wonderful,4.0
5750,Afkansastan,4.0
5756,Strawberry Guava #7,4.0
5404,Yabba Dabba Diesel,4.0
5408,Jolly Green Giant,4.0
7555,Afghani Lemon,4.0
1882,Pastries #34,4.0
8265,Animas Lime,4.0
8268,Planet Sherb,4.0
3357,Kashmir Sunshine,4.0
2751,Whoa-Si-Band,4.0
4307,Funk Bot,4.0
928,Blueg,4.0
5719,Lemon Pineapple,4.0
1707,309 OG,4.0
3228,Orangeade,4.0
8451,Black 88,4.0
8487,Kush Newton,4.0
3957,Fruit Snacks,4.0
2551,Purple Cowboy,4.0
7013,Lemon Fire MAC,4.0
2554,Sweet Wife,4.0
3960,Golden Temple Kush,4.0
7619,Mango Glue,4.0
5421,Purgatory,4.0
1715,Slushie,4.0
7622,Dankey Kong,4.0
1295,Aurora Chem Haze,4.0
2225,Loopy Fruit,4.0
8460,OCD Miracle,4.0
8463,Spicy Disco,4.0
11,Grape Milkshake,4.0
5571,Viva Kush,4.0
4855,Animal Land,4.0
5603,Jungle Lemons,4.0
5581,Gushwater,4.0
1783,Sorbet #11,4.0
46,Weebe’s World,4.0
50,Dreadlock,4.0
8436,Smooth Operator,4.0
2536,Sweet Harlem Diesel,4.0
8296,Zazaya,4.0
8297,Peach Cheesewreck,4.0
3153,Strawberry Guava Smalls,4.0
1503,White Berry,3.98974358974359
5223,Heavy Duty Fruity,3.987654320987654
2794,Warlock,3.9875
3418,Power Kush,3.983193277310924
6971,Master Bubba,3.982456140350877
6945,Black Dahlia,3.981818181818182
6504,A-Train,3.97752808988764
2521,U2 Kush,3.974358974358974
4312,Ed Rosenthal Super Bud,3.970149253731343
6542,22,3.964285714285714
3599,Aloha,3.963636363636363
2362,The Menthol,3.956521739130435
6361,Kiwiskunk,3.954545454545455
2630,Berkeley,3.954545454545455
543,Powder Keg,3.952380952380953
5648,Martian Mean Green,3.951807228915662
673,K1,3.947368421052631
2994,White Zombie,3.942028985507247
3845,Toxic Punch,3.941176470588236
4864,Chocolope Kush,3.938356164383562
205,Grape Kush,3.937142857142857
7805,Brainstorm Haze,3.934782608695652
3536,Big Love,3.933333333333333
7649,Cannadential,3.929824561403509
1495,It's It,3.928571428571428
752,Ghost of LeeRoy,3.923076923076923
5559,Bubba Cookies,3.923076923076923
583,Purple Bud,3.923076923076923
5675,Pelirroja,3.923076923076923
5378,Gorilla Bomb,3.923076923076923
7551,Freakshow,3.916666666666667
5958,Sour Chunk,3.916666666666667
5365,Log Cabin,3.909090909090909
3718,J-27,3.909090909090909
4878,Elderberry,3.90625
2407,Blue Goo,3.905172413793103
588,Orange Sunrise,3.9
6214,Ketama,3.9
5008,Bubble Cheese,3.9
4187,Sour Chocolate,3.9
4363,Boost,3.9
7862,Afwreck,3.896
7150,GMO Kush,3.894736842105263
6313,Highwayman,3.892857142857143
1220,Rockstar Master Kush,3.892857142857143
1395,Blackberry Moonshine,3.888888888888889
7780,Russian Rocket Fuel,3.884615384615385
5931,Green Monster,3.884057971014493
5667,Pineapple Thai,3.882978723404255
6294,Thai-Tanic,3.882352941176471
1754,Grand Hustle,3.882352941176471
8390,Blue Kripple,3.882352941176471
2325,OG's Pearl,3.88
7620,K2,3.879310344827586
2967,Georgia Apple Pie,3.875
1805,Chucky's Bride,3.875
207,Starfire Chem,3.875
4892,Jock Horror,3.875
347,Wonder Woman OG,3.875
3626,Swiss Bliss,3.875
5890,Big Red,3.875
3482,Boggle Gum,3.875
6495,Crop Duster,3.875
1724,Sex on the Beach,3.875
7321,Guicy Banger,3.875
4435,Caffeine,3.875
454,Cat Piss,3.87125748502994
6295,King's Bread,3.857142857142857
2179,Mystic Magic,3.857142857142857
2810,Lucifer OG,3.857142857142857
1780,RedBull,3.857142857142857
8427,Sweet Nina,3.857142857142857
2973,Big Bud,3.857142857142857
1543,AK-49,3.857142857142857
7925,Blood Star,3.857142857142857
6110,Project 4510,3.857142857142857
2181,Lemon Shortbread,3.857142857142857
2671,Scarlett Queen,3.857142857142857
4360,Mimosa Evo,3.857142857142857
2282,Nuggetry OG,3.857142857142857
3658,Biscotti Pie,3.857142857142857
7854,LA Jack,3.857142857142857
739,Alohaberry,3.851851851851852
7424,Green Hornet,3.846153846153846
1502,Blues,3.842105263157895
7533,Purple Majik,3.842105263157895
5439,Loud Dream,3.840909090909091
3956,Fire Dawg,3.833333333333333
6032,Chem Squeezy,3.833333333333333
3584,C99 Blueberry,3.833333333333333
5112,Chocolate Thunder,3.833333333333333
952,Rum Pie,3.833333333333333
6876,Moonrise,3.833333333333333
2978,Pie Til I Die,3.833333333333333
6447,Frozen Margy,3.833333333333333
5543,Pearadise,3.833333333333333
1200,Wedding Tree,3.833333333333333
1193,ZEV,3.833333333333333
6859,Lemon Berry Cookie,3.833333333333333
2823,African,3.823529411764706
1830,B.B. King,3.823529411764706
1725,Devil's Drip,3.818181818181818
6211,West OG,3.818181818181818
3421,The Sister,3.818181818181818
450,AK-48,3.808080808080808
6334,Golden Hour,3.8
2024,Black Hole Sun,3.8
2444,Dick Cheese,3.8
7952,The Ooze,3.8
3706,Bundy,3.8
1989,South Indian Indica,3.8
8198,Millennium,3.8
5770,Aurora Haze,3.8
2275,Fossil Fuel,3.8
4140,Beautiful Nightmare,3.8
1226,Robert Plant,3.8
4589,Colombian Jack,3.8
6675,Illemonati,3.8
5449,Alien Abduction,3.8
5410,Sugar Tarts,3.8
3431,Morpheus,3.8
556,Mendo Purple,3.8
3924,Sumatran Sunrise,3.8
6351,Critters Cookies,3.8
3456,Garlic Cocktail,3.794117647058823
1385,Deep Purple,3.791208791208791
6328,Lemon Sativa,3.790697674418605
7344,Boysenberry,3.787878787878788
627,California Sour,3.782608695652174
3374,Hog's Breath,3.779661016949153
4735,Green Haze,3.777777777777778
6911,NukeHeads,3.769230769230769
4164,Blueberry Bomb,3.769230769230769
6758,Barbara Bud,3.769230769230769
1691,Purple Sage,3.75
8226,Super Cat Piss,3.75
7568,Arabian Gold,3.75
2298,Serious 6,3.75
8270,Lethal Purple,3.75
2680,Downing Dog,3.75
3892,Champaya,3.75
7772,Avalon,3.75
6842,Gorilla Punch,3.75
1346,Chitral Sunset,3.75
1422,Maverick,3.75
8346,Tangelo Kush,3.75
3579,Strawnana Cookies,3.75
6167,Blue Angel Cookies,3.75
852,Lavender Aura,3.75
7909,Tahoe Hydro Champagne,3.75
7946,Frosted Apricot,3.75
8038,Mashup,3.75
4396,Numbskull,3.75
2611,Gelatti Cookies,3.75
8441,Chemberrly,3.75
1095,Strawberry Daiquiri,3.75
3444,Poison Haze,3.733333333333333
6679,Armageddon,3.729166666666667
367,Early Girl,3.723684210526316
6826,Motavation,3.722222222222222
7895,El Niño,3.71875
2425,Root Beer Kush,3.714285714285714
3556,Ice Pop,3.714285714285714
7600,Dream Police,3.714285714285714
1844,Lemon Daddy,3.705882352941177
322,Space Needle,3.692307692307693
5700,Afcrack,3.666666666666667
4604,Chasca,3.666666666666667
2750,Blue Iguana,3.666666666666667
625,Dilly Bars,3.666666666666667
2232,Tommy's Home Grown,3.666666666666667
4830,Funkfetti,3.666666666666667
7503,Jungle Boogie,3.666666666666667
2333,Alphadawg,3.666666666666667
7402,The Oppenheimer,3.666666666666667
7382,Moontang,3.666666666666667
6854,Orange Snow Cone,3.666666666666667
805,Snicklefritz,3.666666666666667
6823,Absinthe,3.666666666666667
1680,Snickerdoodle Haze,3.666666666666667
6325,Lemon Faderade,3.666666666666667
7701,Bee's Knees,3.666666666666667
3794,Beng Beng OG,3.666666666666667
1366,Kosher Tangie Kush,3.666666666666667
3758,Strain Details,3.666666666666667
4506,Ol' Betsy,3.666666666666667
2140,Eternal Sunshine,3.666666666666667
6241,F1,3.666666666666667
1082,Pebble Punch,3.666666666666667
6546,Pineapple Spritzer,3.666666666666667
4741,Lollypop,3.666666666666667
7464,OG Purple Fire Thai,3.666666666666667
8130,Flavor Pack #5,3.666666666666667
7064,Blue Bastard,3.666666666666667
5579,Mighty Quin,3.666666666666667
8078,Gaslato,3.666666666666667
5896,Elote Man,3.666666666666667
5309,Jigga Cookies,3.666666666666667
5953,DMV,3.666666666666667
3587,White Master,3.666666666666667
2101,Choco Grape Diesel,3.666666666666667
7871,Beso,3.666666666666667
5072,Citrus Anytime,3.666666666666667
759,El Capitan,3.666666666666667
53,Tigermelon,3.666666666666667
5844,Doc Brownie,3.666666666666667
7005,White Strawberry,3.636363636363636
826,Kuchi,3.636363636363636
6922,Mexican Sativa,3.633333333333333
3783,Green Kush,3.628205128205128
6183,Maui Berry,3.625
6414,Friyay,3.625
5145,Diesel Duff,3.615384615384615
1654,Lemon Bubba,3.6
8446,Odo,3.6
2513,Raspberry Gelato,3.6
3031,Pineapple Dream,3.6
3013,Purple Stardawg,3.6
7959,Double Cup,3.6
3686,Pachamama,3.6
3833,Creamsicle,3.583333333333333
6630,Blue Satellite,3.581818181818182
2001,Mexican,3.574468085106383
6042,Nimbus Snacks,3.571428571428572
476,Biscotti Cookies,3.571428571428572
352,Fire Alien Master,3.571428571428572
1012,Madhatter,3.571428571428572
6389,California Grapefruit,3.571428571428572
6107,Bubblegun,3.545454545454545
7698,Afghan Diesel,3.533333333333333
8383,Raw Diesel,3.533333333333333
3226,Pokie,3.533333333333333
29,Anesthesia,3.530612244897959
8022,Dutch Delight,3.5
7166,Bonanza,3.5
959,Candy Cookies,3.5
1444,Free Britney,3.5
305,Blueberry Frost,3.5
5706,Lindsay OG,3.5
7811,Breathwork,3.5
5951,Electric Jellyfish,3.5
763,Banana Cabana,3.5
8367,Prayer Pupil,3.5
5510,The Sheriff,3.5
8187,Rio Bravo,3.5
1772,Rapture,3.5
6988,Tsi Fly,3.5
8134,Double Trouble,3.5
262,Ms. Universe,3.5
1979,Meringue,3.5
5922,White Nerds,3.5
4445,Candy Pie,3.5
7153,Amnesia Fast,3.5
4252,Sour Petroleum,3.5
2946,Iron Lotus,3.5
4514,Sweet Gelato,3.5
1145,Ube Cake,3.5
4084,Jabba's Stash,3.5
5731,Lost My Keys,3.5
1688,Cali Orange Bud,3.5
4753,Queen of Hearts,3.5
6432,Guava Kitty,3.5
6565,Flo-See,3.5
4061,Alien Fire,3.5
3828,Mint Chip Gelato,3.5
489,Colt 45,3.5
6237,Forbidden Cherry,3.5
7545,Honey Hiker,3.5
784,Strawberry Limeade,3.5
4925,Megatron,3.5
1920,Kickflip #7,3.5
6418,Violator,3.5
7018,Swazi Gold,3.488636363636364
8236,Space Jill,3.478260869565217
7949,Freezeland,3.454545454545455
5368,Snow Diesel,3.444444444444444
7101,Blue Bayou,3.444444444444444
6837,Hawaiian Thunder Fuck,3.411764705882353
3944,Sweet Lafayette,3.4
249,Double Black,3.4
3616,Madcow,3.375
35,Space Gello,3.333333333333333
4371,Lamberry Myst,3.333333333333333
2572,Burgundy,3.333333333333333
3003,Fancy Funk,3.333333333333333
7774,Guerilla Kush,3.333333333333333
3911,Cheeseburger,3.333333333333333
1718,Lava Glaciers,3.333333333333333
5051,Tre OG,3.307692307692307
3818,Red Widow,3.285714285714286
7220,Lions Gate,3.272727272727272
2646,Halleyz Comets,3.25
4966,Banana Pie #14,3.25
4253,Affogato,3.25
2300,Rene Mist,3.25
1929,Big Bull,3.25
3124,Whipped Cherries,3.25
7256,Finnish Frost,3.25
5485,Romping Goddess,3.2
388,Avi,3.166666666666667
6360,Blackberry Hashplant,3.148148148148148
5379,Waldo,3.142857142857143
3309,M-39,3.054347826086957
3311,Buddha Bliss,3.0
3843,Lemon Cherry Airheadz,3.0
7642,Forbidden Runtz Auto,3.0
8459,Grass Knuckles,3.0
0,Teso Cherry,3.0
3713,Fruit Melody,3.0
2737,Strawberry Fruit Bound,3.0
6393,Slaphappy,3.0
7770,Camelback OG,3.0
4844,Tempting Red,3.0
4920,Thai Coast,3.0
5477,Fermented Margy,3.0
5504,Recon Gelato,3.0
3731,Oaxacan Quirkle,3.0
7514,IFC OG,3.0
3918,Boss Frost,3.0
1110,Stuck in the pines,3.0
4033,Grape Krush Throwback,3.0
63,Elephant Poop,3.0
632,Jack's Grape,3.0
7756,Buddha Syrup,3.0
76,Seattle Sour D,3.0
1230,Homewrecker,3.0
5630,Glue Tang Haze,3.0
2704,GG12,3.0
2529,Serial Jealousy,3.0
44,Purp Terps,3.0
6466,Hamma Hamma,3.0
2805,Purple Terpenes,3.0
1546,Sunset Blue,3.0
2880,Circus Peanuts,3.0
5048,Bad Decisions,3.0
6244,Swamp Dog,3.0
1353,Breakfast of Champions,3.0
2352,Fuego Banana,3.0
561,Grasshopper Glue,3.0
2120,Altoyd,3.0
7506,Purple Silver,3.0
7875,Dawg Daze,3.0
1447,Vincent Vega,3.0
125,Gold Star,3.0
3645,Dirty Hippy,3.0
2603,Pinesicle Helen Back,3.0
2478,Jack’s Dragon Girl #7,3.0
369,Milk Monkey,3.0
6076,Rainbow Jimmies,3.0
3567,Grimm Dogg,3.0
1566,Battery Stick,3.0
1583,Northern Fiore,3.0
4278,Kailua Pua,3.0
6959,Mandarin Haze,3.0
3078,Time Reaper,3.0
5894,Afrodite,3.0
8461,Al's Dream,3.0
8242,BBS,3.0
5363,Hermosa,3.0
187,Flying Bobo,3.0
4433,Pina Acai,3.0
1888,Michigan Mouth,3.0
5776,Miss Daisy,3.0
5387,12 Year OG,3.0
5768,Petroleum Jelly,3.0
3383,Redwood Burl,3.0
1180,A-10,2.98780487804878
5545,$100 OG,2.850393700787401
7014,School Lunch,2.8
7237,Sweet Cindy,2.75
4483,Purple Tide,2.666666666666667
6498,Unforgettable,2.666666666666667
650,Mini Runtz,2.5
6697,One Trick Pony,2.5
2667,White Walrus,2.5
2422,Garlic Grove,2.5
7867,Bubble Mint,2.5
4251,Broke Diesel,2.5
966,Secret Agent,2.333333333333333
7319,Taliban Poison,2.285714285714286
735,Ape Cookies,2.0
4260,Punches and Cream,2.0
1603,Proper PHO Shatter,2.0
2801,Thunderbud,2.0
6981,Dosi-Whip,2.0
3416,Orange Aura,2.0
1886,Shit,2.0
8457,SFV Dawg,1.5
6524,Cheddarwurst,1.0
7966,Zardde Gold,1.0
2754,Andomeda,1.0
8310,Puffy Heads,1.0
7234,SAGE Walker,1.0
5335,Velvet Ropes,1.0
1991,Power Flower,1.0
2575,hai Fantasy,1.0
4428,Chocolate Cream,1.0
5100,Head Jack,1.0
3016,Castle,1.0
4650,Rama Mama,0.0
4660,KK29,0.0
4665,Morning Flight,0.0
6668,Beyond Blueberry 2.0,0.0
6672,White Label Jack Herer,0.0
6674,Boomer Piff,0.0
7401,Echo Head,0.0
4071,Equanimity,0.0
4078,Malone,0.0
4688,Ectoplasm,0.0
4689,Candy Princess,0.0
4692,Award Tour,0.0
4696,Big P,0.0
4698,Candy Puffy,0.0
733,Grape Pancakes,0.0
4090,Blue Ninja,0.0
4092,Sch'Lemon Cake,0.0
4096,Watermelon Z 2.0,0.0
2685,Galileo Kush,0.0
2370,Blooius Vuitton,0.0
4676,Buku Ghani,0.0
2408,Purple SFV,0.0
2409,Gaklemon,0.0
2411,Chile Colombian Gold,0.0
2651,Detroit Bumpy Cake,0.0
7342,Purple Prevention,0.0
2419,El Cubano,0.0
4597,Cheek Meat,0.0
4613,Gym Crush,0.0
4620,Cherrytini,0.0
4168,Zatix Blue Guava,0.0
4170,Sour Leda,0.0
4173,White Ryder,0.0
2363,Blue Zangria,0.0
2366,Slymeball,0.0
2687,Daily Blues,0.0
6604,Apricot Helix Orange Tahoe,0.0
4706,Steamboat Willy,0.0
1143,Unnamed,0.0
6631,Dulce De Freak,0.0
692,David Lemon,0.0
4058,Michael Keaton,0.0
4067,Ticker Tape,0.0
6606,Tainted Love,0.0
6608,Melonwreck,0.0
6609,Strawberry Slurpee,0.0
6610,Downshift,0.0
1160,Purple NL2,0.0
1163,Berry Baoxom,0.0
1125,Joe's Dank,0.0
1127,Guava Auto,0.0
2360,Frostade,0.0
4743,Lifestar,0.0
6573,Melon Tini,0.0
6579,Zangria Funk,0.0
4681,Banana God x Waifu,0.0
4683,Peppermint Shields,0.0
2692,Eye Candy S1,0.0
7439,Judge Dread,0.0
7444,Boax,0.0
7448,Ice Cream Project,0.0
4037,Michigan Melons,0.0
4038,Crusher Claw,0.0
1184,Grizzlor,0.0
6584,West Coast Willie,0.0
6587,Sapphire Desire,0.0
6597,Mimosa Cake Auto,0.0
6557,Proper PHO Shatter,0.0
1192,POWDUH,0.0
2335,London Loud,0.0
4725,Piffson,0.0
4727,Johnny Chimpo,0.0
2348,PleaZure,0.0
2351,Harlem,0.0
4039,Luxor,0.0
4054,Short and Sweet,0.0
4056,Front Yard,0.0
7453,Sour Elvis,0.0
7455,Zap Pak,0.0
7457,TK Bubba x Double OG Chem,0.0
685,Lil Vincey,0.0
7462,Country Sizzle,0.0
672,Gorilla Snot,0.0
7493,Grape Train,0.0
4004,Oregon Skunk Bud,0.0
4016,Gravenstein Tangerine,0.0
4021,Silver Tooth,0.0
4022,Strawberry Sunshine,0.0
6538,Durban Wax,0.0
4714,Grape Triangle,0.0
7474,Darkberry Boogie,0.0
7476,MAC Melon,0.0
4029,Tirich Mir,0.0
2716,Finesse CBD,0.0
2720,Cherry Impossible,0.0
4732,Puffy Styx,0.0
7302,Harlequin Joe,0.0
7307,Green Bodhi Golden Pineapple,0.0
4145,Heavy Bud,0.0
2414,BHU,0.0
6745,HP 1,0.0
6759,Cotton Candy Lobster,0.0
6763,Bruised Bananas,0.0
1060,Honey Banana Rainbow Belts Freakshow,0.0
1076,Special Chem,0.0
1050,Maui Lobster,0.0
1053,Agharta,0.0
2640,OG Tini,0.0
2642,Strawberry Basil,0.0
663,Larry's Grapes,0.0
636,Anarchist Cookbook,0.0
6543,Sour Bubble Pebble,0.0
1213,Alice,0.0
6551,Berry Snow Cone,0.0
7502,One Night Stand,0.0
646,Blue Trane,0.0
651,Sir Mix-a-lot,0.0
4001,African Cheese,0.0
4002,Sweet Blood Orange,0.0
2727,Double Dare,0.0
2730,Protab Hybrid,0.0
2731,Magic Carpet,0.0
658,Disco Funk,0.0
4731,GMO Guava Cream,0.0
6510,White Label Rhino,0.0
6526,Lemon Sugar Kush,0.0
7519,Hempress 3,0.0
7521,Egoloss,0.0
635,Crunk Cup,0.0
1225,Quasar,0.0
6534,Milk & Cherries,0.0
4766,T Dub,0.0
4771,Shaved Monkey,0.0
2296,Melon Rind,0.0
3989,Brotherhood OG,0.0
3959,Grape Runtz Cake,0.0
2273,Bath House,0.0
4805,OGC S1,0.0
1251,Euphurkle,0.0
4777,L'Oca Lemon,0.0
4778,Diesel Donut,0.0
4780,Glory Days,0.0
638,Plumz,0.0
7531,Cherry Crisp,0.0
7532,Cliff Racer,0.0
7535,Silver Jill,0.0
7542,Helado,0.0
7548,Grande Margy,0.0
6503,Flo Mints,0.0
7276,Dead Ass Spock B,0.0
7284,Trill Cake,0.0
3949,OBJ,0.0
3953,Recon 2.0,0.0
2745,Off Gas,0.0
6472,Kreamy Karamel,0.0
6478,Fried Banana,0.0
6479,Blueberry DumplingZ,0.0
6483,Grasslands,0.0
4790,Jabba OG,0.0
2260,Cheshire Fox,0.0
6462,Blucci,0.0
7552,Abula,0.0
613,Gary Scales OG,0.0
624,Mizztrezz,0.0
6461,Sour Josh,0.0
4782,Llanera,0.0
3975,Yam Cakez,0.0
7293,Witty OG Kush,0.0
4150,Naughty Donky,0.0
4152,Crozzover,0.0
4155,Chrome Diesel,0.0
1063,Mona Louisa,0.0
1065,Obi-Wan Ke Doobie,0.0
1066,Schromba,0.0
1068,Orange Romulawi,0.0
2434,Blackberry Pudding,0.0
4567,Old Money,0.0
4158,Mastodon Kush,0.0
2426,Venus Gelato,0.0
2427,Bluto,0.0
1274,Boozy Melon,0.0
4840,DOC x Island Mountain Headband,0.0
2221,Moneytree,0.0
3913,Buddha Vesta,0.0
1253,Chocolate Fire,0.0
1258,Blue Bean,0.0
7579,Rah Tah Tah,0.0
609,Purple Punch Auto,0.0
3935,Ape Face,0.0
2763,Andy Warhol,0.0
2769,Mendo Biscuits,0.0
2771,Kahavvai Mode,0.0
6440,V Power,0.0
6449,Opal,0.0
4822,LA Chz,0.0
2631,Grapes & Rainbows,0.0
6772,Cactus Fruit,0.0
6777,Pink Parmesan,0.0
6781,Sunnyvale OG,0.0
6784,Peppermint Sleighride,0.0
6802,God's Grove,0.0
1046,Pineapple Calyx,0.0
1049,Grape Sitter,0.0
4544,Stretch,0.0
4550,Choco Cheese,0.0
4551,Mjolnir Runtz Cake,0.0
7262,Poisoned Gelato,0.0
2777,Znowman,0.0
2779,Bingo Pajama,0.0
3908,Fortune Cookie (HSC),0.0
6426,Pure Krush,0.0
2204,Berry Meow,0.0
7610,Grape Zinger,0.0
7612,Banana Fig,0.0
579,LA Roo,0.0
6412,Swamp Gas,0.0
6417,4 Kingz,0.0
1291,Sour Cyan,0.0
2222,Romulawi Glue,0.0
4852,Juggernaut Diesel,0.0
4865,Rain City Purps,0.0
4870,Purple Yoda,0.0
7598,Zavage,0.0
587,Doctor Diesel,0.0
4178,Larry Face,0.0
4179,Crispy Sugar,0.0
4902,Corprate Kush,0.0
4909,Temple Flo,0.0
6379,Urkle Berry,0.0
7633,Banana Roze,0.0
7635,Aymi,0.0
3894,Champa Cheese,0.0
3898,Dead Bread,0.0
3903,Fromunda,0.0
6396,Dream Queen Glue,0.0
6400,Lemon Cherry Gelato x Zuchi,0.0
4879,Lemon Tini,0.0
4882,Magic Ztrawz,0.0
2196,Marmadon,0.0
2202,Buddha's Dream,0.0
2211,Golden Bearies,0.0
7670,Summer OG,0.0
7679,Integrius,0.0
547,Buzzle,0.0
7684,Rhythm Rug,0.0
7647,Agent Lemon,0.0
551,Needles OG,0.0
554,Triangle Kush Northern Lights Lime,0.0
555,Methow Mountain Mist,0.0
560,Miracle Grow,0.0
3882,Puffy Payton bx,0.0
3884,Superstar Punani,0.0
3887,Durban Skunk,0.0
790,ZeitGeist,0.0
798,OGK Berry,0.0
4184,Senor Jack,0.0
4197,Sorbet #4,0.0
1054,Fart Blossum,0.0
1059,Tollete,0.0
4560,Melon Jelly,0.0
4562,Blue Z Girls,0.0
4516,Patterned Hanky,0.0
7242,Dr. Clemenstein,0.0
7245,Grapefruit Zruntz,0.0
7248,Lemon Rado,0.0
6371,Grape Tropaya,0.0
1323,Timberline Haze,0.0
1325,Chem 5,0.0
3850,Hugo Hindu,0.0
3852,Blue Legend #10,0.0
3861,Electric Velvet,0.0
2170,Clem Breath,0.0
6348,Clemscendo,0.0
6357,Grape Fire,0.0
6368,Skunk Gun,0.0
2180,Sherb Cookies Wax,0.0
2185,Kosher Berry,0.0
2191,Fat Puffy,0.0
3871,Foo Yung,0.0
6381,Sweet Rainbow,0.0
1304,Sour Headstash,0.0
2192,North Cal Wedding,0.0
7267,Creme de Grapaya,0.0
7261,Banana Sours,0.0
6807,Karma Sour Diesel Bx2,0.0
6815,Lemon Cherry Pie,0.0
6818,Daily Sundae,0.0
6821,Khyber Kush #1,0.0
6822,Lemon Snooze,0.0
2451,Creamy Z,0.0
6849,Sweet Tini,0.0
3836,Krypt Melon,0.0
6327,Rainbow Margy,0.0
6329,Double OG Sour,0.0
1339,Fuego Verde,0.0
4930,Sherb Tini,0.0
1373,Blue Russian Ice,0.0
3848,Isotope,0.0
529,Z Money,0.0
7711,Love Triangle #25,0.0
3823,Blurgundeez,0.0
2822,Cool Stix,0.0
1348,Bluezy,0.0
1349,New Berry #6,0.0
1352,Ceres Garden,0.0
1356,14er,0.0
2175,Full Bars,0.0
518,Supernatural Ice,0.0
